1
PANAMA,74,276,3655.13,ANTIOQUI,PANAMA
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,86,30,5669.2,ANTIOQUI,ATLANTIC
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,140,183,5639.24,SANCARLO,BOLIVAR
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,146,1,4685.96,HUILACAQ,BOLIVAR
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,159,166,3525.99,ANTIOQUI,CERROMAT
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,97,221,6249.74,SANCARLO,GCM
ISAGEN S.A. E.S.P.,34,359,12710.41,ANTIOQUI,NORDESTE
ISAGEN S.A. E.S.P.,38,51,9874.53,PAGUA,NORDESTE
ISAGEN S.A. E.S.P.,291,1,3759.46,BOGOTA,CUATRICENTENARIO
PANAMA,70,384,3180.38,SANCARLO,PANAMA
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,88,29,6664.34,ANTIOQUI,ATLANTIC
EMGESA S.A. E.S.P.,0,423,5083.26,ANTIOQUI,BOGOTA
EMGESA S.A. E.S.P.,2,22,5083.26,ANTIOQUI,BOGOTA
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,170,114,4473.29,SANCARLO,CORDOSUC
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,102,196,7620.23,ANTIOQUI,GCM
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,103,22,3672.59,TOLIMA,GCM
ISAGEN S.A. E.S.P.,36,300,13931.77,ANTIOQUI,NORDESTE
ISAGEN S.A. E.S.P.,39,129,13931.77,ANTIOQUI,NORDESTE
EMGESA S.A. E.S.P.,212,84,3947.65,ANTIOQUI,TOLIMA
ISAGEN S.A. E.S.P.,292,1,5563.16,VALLECAU,CUATRICENTENARIO
PANAMA,74,82,4452.27,ANTIOQUI,PANAMA
PANAMA,75,260,4452.27,ANTIOQUI,PANAMA
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,88,256,5869.52,ANTIOQUI,ATLANTIC
EMGESA S.A. E.S.P.,0,423,5271.84,ANTIOQUI,BOGOTA
EMGESA S.A. E.S.P.,4,196,5271.84,ANTIOQUI,BOGOTA
EMGESA S.A. E.S.P.,7,129,5271.84,ANTIOQUI,BOGOTA
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,139,1,6132.84,ANTIOQUI,BOLIVAR
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,172,106,4843.76,ANTIOQUI,CORDOSUC
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,104,205,6642.16,ANTIOQUI,GCM
ISAGEN S.A. E.S.P.,35,294,10851.82,SANCARLO,NORDESTE
ISAGEN S.A. E.S.P.,40,138,6471.86,BOGOTA,NORDESTE
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,82,269,5599.97,SANCARLO,ATLANTIC
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,97,96,6526.46,SANCARLO,GCM
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,105,109,7742.47,ANTIOQUI,GCM
ISAGEN S.A. E.S.P.,31,127,13859.86,ANTIOQUI,NORDESTE
ISAGEN S.A. E.S.P.,36,328,13859.86,ANTIOQUI,NORDESTE
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,91,260,8944.43,ANTIOQUI,ATLANTIC
EMGESA S.A. E.S.P.,0,423,5538.91,ANTIOQUI,BOGOTA
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,139,33,9262.22,ANTIOQUI,BOLIVAR
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,144,162,9262.22,ANTIOQUI,BOLIVAR
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,168,111,5359.33,VALLECAU,CORDOSUC
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,104,209,9876.88,ANTIOQUI,GCM
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,105,12,9876.88,ANTIOQUI,GCM
ELECTRIFICADORA DEL META S.A. E.S.P.,258,76,5538.91,ANTIOQUI,META
ISAGEN S.A. E.S.P.,38,311,11935.52,PAGUA,NORDESTE
ISAGEN S.A. E.S.P.,41,196,17474.43,ANTIOQUI,NORDESTE
ELECTRIFICADORA DE SANTANDER S.A.,278,5,17474.43,ANTIOQUI,COROZO
ISAGEN S.A. E.S.P.,290,2,9876.88,ANTIOQUI,CUATRICENTENARIO
PANAMA,72,66,5509.73,ANTIOQUI,PANAMA
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,88,97,13159.79,ANTIOQUI,ATLANTIC
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,92,217,8292.91,CERROMAT,ATLANTIC
EMGESA S.A. E.S.P.,0,423,6440.56,ANTIOQUI,BOGOTA
EMGESA S.A. E.S.P.,7,129,6440.56,ANTIOQUI,BOGOTA
EMGESA S.A. E.S.P.,9,194,6440.56,ANTIOQUI,BOGOTA
EMPRESAS MUNICIPALES DE CALI E.I.C.E. E.S.P.,196,33,3212.2,ANTIOQUI,CAUCANAR
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,173,38,14656.08,ANTIOQUI,CORDOSUC
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,174,77,14656.08,ANTIOQUI,CORDOSUC
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,106,230,12032.73,ANTIOQUI,GCM
ISAGEN S.A. E.S.P.,34,359,16891.52,ANTIOQUI,NORDESTE
ISAGEN S.A. E.S.P.,42,166,16891.52,ANTIOQUI,NORDESTE
ELECTRIFICADORA DE SANTANDER S.A.,279,6,11750.67,TOLIMA,COROZO
ISAGEN S.A. E.S.P.,291,6,5592.17,BOGOTA,CUATRICENTENARIO
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,88,173,24982.6,ANTIOQUI,ATLANTIC
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,93,146,19566.99,VALLECAU,ATLANTIC
EMGESA S.A. E.S.P.,0,423,10440.35,ANTIOQUI,BOGOTA
EMGESA S.A. E.S.P.,2,359,10440.35,ANTIOQUI,BOGOTA
EMGESA S.A. E.S.P.,4,196,10440.35,ANTIOQUI,BOGOTA
EMGESA S.A. E.S.P.,7,129,10440.35,ANTIOQUI,BOGOTA
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,100,179,13999.2,CERROMAT,GCM
ISAGEN S.A. E.S.P.,31,260,24208.3,ANTIOQUI,NORDESTE
ISAGEN S.A. E.S.P.,42,259,24208.3,ANTIOQUI,NORDESTE
EMGESA S.A. E.S.P.,212,111,8553.29,ANTIOQUI,TOLIMA
ISAGEN S.A. E.S.P.,287,9,14683.47,HUILACAQ,CUATRICENTENARIO
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,82,275,14815.68,SANCARLO,ATLANTIC
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,84,35,20055.9,ANTIOQUI,ATLANTIC
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,141,202,19236.64,ANTIOQUI,BOLIVAR
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,173,116,23247.21,ANTIOQUI,CORDOSUC
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,99,121,12445.42,VALLECAU,GCM
ISAGEN S.A. E.S.P.,35,520,17415.29,SANCARLO,NORDESTE
ELECTRIFICADORA DE SANTANDER S.A.,281,12,12527.45,BOGOTA,COROZO
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,86,109,24865.64,ANTIOQUI,ATLANTIC
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,93,204,20563.94,VALLECAU,ATLANTIC
EMGESA S.A. E.S.P.,0,423,8180.49,ANTIOQUI,BOGOTA
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,143,50,16706.86,TOLIMA,BOLIVAR
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,144,107,23430.57,ANTIOQUI,BOLIVAR
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,150,47,19128.87,VALLECAU,BOLIVAR
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,176,20,5531.19,NORDESTE,CORDOSUC
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,177,45,5531.19,NORDESTE,CORDOSUC
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,178,51,23003.65,LAMIEL,CORDOSUC
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,99,26,16353.25,VALLECAU,GCM
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,100,217,14468.14,CERROMAT,GCM
ISAGEN S.A. E.S.P.,36,232,24924.57,ANTIOQUI,NORDESTE
ISAGEN S.A. E.S.P.,41,196,24924.57,ANTIOQUI,NORDESTE
ELECTRIFICADORA DE SANTANDER S.A.,282,12,20164.25,HUILACAQ,COROZO
ISAGEN S.A. E.S.P.,293,10,12474.47,BOGOTA,CUATRICENTENARIO
PANAMA,69,97,6186.82,ANTIOQUI,PANAMA
PANAMA,74,131,6186.82,ANTIOQUI,PANAMA
PANAMA,79,158,6186.82,ANTIOQUI,PANAMA
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,82,320,23140.91,SANCARLO,ATLANTIC
EMGESA S.A. E.S.P.,0,423,7461.09,ANTIOQUI,BOGOTA
EMGESA S.A. E.S.P.,6,109,7461.09,ANTIOQUI,BOGOTA
EMGESA S.A. E.S.P.,7,129,7461.09,ANTIOQUI,BOGOTA
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,144,150,25050.06,ANTIOQUI,BOLIVAR
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,150,57,21188.37,VALLECAU,BOLIVAR
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,169,10,34993.74,ANTIOQUI,CORDOSUC
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,175,23,12337.77,NORDESTE,CORDOSUC
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,179,88,31053.34,SANCARLO,CORDOSUC
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,110,250,21121.36,ANTIOQUI,GCM
ELECTRIFICADORA DEL META S.A. E.S.P.,258,42,7461.09,ANTIOQUI,META
ISAGEN S.A. E.S.P.,37,50,16546.63,TOLIMA,NORDESTE
ISAGEN S.A. E.S.P.,42,216,22655.97,ANTIOQUI,NORDESTE
ISAGEN S.A. E.S.P.,45,269,18368.69,HUILACAQ,NORDESTE
ELECTRIFICADORA DE SANTANDER S.A.,283,12,22655.97,ANTIOQUI,COROZO
ISAGEN S.A. E.S.P.,296,10,21121.36,ANTIOQUI,CUATRICENTENARIO
EMGESA S.A. E.S.P.,0,423,7343.01,ANTIOQUI,BOGOTA
EMGESA S.A. E.S.P.,2,202,7343.01,ANTIOQUI,BOGOTA
EMGESA S.A. E.S.P.,7,129,7343.01,ANTIOQUI,BOGOTA
EMGESA S.A. E.S.P.,9,328,7343.01,ANTIOQUI,BOGOTA
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,150,206,21964.27,VALLECAU,BOLIVAR
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,180,122,31763.72,HUILACAQ,CORDOSUC
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,97,208,17817.83,SANCARLO,GCM
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,111,41,14401.06,BOGOTA,GCM
ISAGEN S.A. E.S.P.,31,260,23398.47,ANTIOQUI,NORDESTE
ISAGEN S.A. E.S.P.,34,157,23398.47,ANTIOQUI,NORDESTE
ISAGEN S.A. E.S.P.,41,96,23398.47,ANTIOQUI,NORDESTE
ISAGEN S.A. E.S.P.,45,3,19165.2,HUILACAQ,NORDESTE
ELECTRIFICADORA DE SANTANDER S.A.,284,12,16717.7,LAMIEL,COROZO
EMGESA S.A. E.S.P.,0,423,6487.59,ANTIOQUI,BOGOTA
EMGESA S.A. E.S.P.,2,359,6487.59,ANTIOQUI,BOGOTA
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,144,204,22879.57,ANTIOQUI,BOLIVAR
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,181,50,25324.89,TOLIMA,CORDOSUC
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,182,70,26885.37,HUILACAQ,CORDOSUC
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,97,179,16237.15,SANCARLO,GCM
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,102,14,19807.66,ANTIOQUI,GCM
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,105,53,19807.66,ANTIOQUI,GCM
ELECTRIFICADORA DEL META S.A. E.S.P.,258,80,6487.59,ANTIOQUI,META
ISAGEN S.A. E.S.P.,31,260,23147.47,ANTIOQUI,NORDESTE
ISAGEN S.A. E.S.P.,32,217,18124.43,CERROMAT,NORDESTE
ISAGEN S.A. E.S.P.,46,57,23147.47,ANTIOQUI,NORDESTE
ELECTRIFICADORA DE SANTANDER S.A.,281,12,16659.87,BOGOTA,COROZO
ISAGEN S.A. E.S.P.,291,10,13320.07,BOGOTA,CUATRICENTENARIO
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,88,314,24481.83,ANTIOQUI,ATLANTIC
EMGESA S.A. E.S.P.,0,423,5886.66,ANTIOQUI,BOGOTA
EMGESA S.A. E.S.P.,6,109,5886.66,ANTIOQUI,BOGOTA
EMGESA S.A. E.S.P.,7,129,5886.66,ANTIOQUI,BOGOTA
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,142,205,22981.8,ANTIOQUI,BOLIVAR
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,169,55,30324.98,ANTIOQUI,CORDOSUC
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,183,66,24438.32,BOGOTA,CORDOSUC
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,113,15,20080.55,ANTIOQUI,GCM
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,115,170,16628.24,HUILACAQ,GCM
ISAGEN S.A. E.S.P.,41,196,24249.54,ANTIOQUI,NORDESTE
ELECTRIFICADORA DE SANTANDER S.A.,285,14,19399.81,TOLIMA,COROZO
ISAGEN S.A. E.S.P.,288,12,14862.59,CERROMAT,CUATRICENTENARIO
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,82,157,30317.53,SANCARLO,ATLANTIC
EMGESA S.A. E.S.P.,0,423,25070.73,ANTIOQUI,BOGOTA
EMGESA S.A. E.S.P.,4,196,25070.73,ANTIOQUI,BOGOTA
EMGESA S.A. E.S.P.,7,75,25070.73,ANTIOQUI,BOGOTA
EMGESA S.A. E.S.P.,9,328,25070.73,ANTIOQUI,BOGOTA
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,144,233,40525.8,ANTIOQUI,BOLIVAR
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,184,154,52184.07,ANTIOQUI,CORDOSUC
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,106,276,35919.68,ANTIOQUI,GCM
ELECTRIFICADORA DEL META S.A. E.S.P.,264,50,25070.73,ANTIOQUI,META
ISAGEN S.A. E.S.P.,35,638,28207.83,SANCARLO,NORDESTE
ELECTRIFICADORA DE SANTANDER S.A.,281,14,15726.86,BOGOTA,COROZO
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,94,50,20602.08,TOLIMA,ATLANTIC
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,95,301,15433.15,BOGOTA,ATLANTIC
EMGESA S.A. E.S.P.,0,423,28407.69,ANTIOQUI,BOGOTA
EMGESA S.A. E.S.P.,4,196,28407.69,ANTIOQUI,BOGOTA
EMGESA S.A. E.S.P.,7,129,28407.69,ANTIOQUI,BOGOTA
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,140,239,28934.05,SANCARLO,BOLIVAR
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,185,132,37954.66,VALLECAU,CORDOSUC
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,186,32,24190.83,BOGOTA,CORDOSUC
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,116,269,21686.81,HUILACAQ,GCM
ELECTRIFICADORA DEL META S.A. E.S.P.,258,20,28407.69,ANTIOQUI,META
ISAGEN S.A. E.S.P.,34,8,43982.66,ANTIOQUI,NORDESTE
ISAGEN S.A. E.S.P.,42,633,43982.66,ANTIOQUI,NORDESTE
ELECTRIFICADORA DE SANTANDER S.A.,278,14,43982.66,ANTIOQUI,COROZO
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,84,349,43845.59,ANTIOQUI,ATLANTIC
EMGESA S.A. E.S.P.,0,423,24327.73,ANTIOQUI,BOGOTA
EMGESA S.A. E.S.P.,7,129,24327.73,ANTIOQUI,BOGOTA
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,141,60,42159.3,ANTIOQUI,BOLIVAR
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,144,137,42159.3,ANTIOQUI,BOLIVAR
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,152,41,17831.57,BOGOTA,BOLIVAR
EMPRESAS MUNICIPALES DE CALI E.I.C.E. E.S.P.,194,173,13598.33,ANTIOQUI,CAUCANAR
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,175,33,14522.13,NORDESTE,CORDOSUC
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,176,20,14522.13,NORDESTE,CORDOSUC
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,186,41,29978.77,BOGOTA,CORDOSUC
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,187,45,14522.13,NORDESTE,CORDOSUC
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,188,22,29978.77,BOGOTA,CORDOSUC
ELECTRIFICADORA DEL META S.A. E.S.P.,258,97,24327.73,ANTIOQUI,META
ISAGEN S.A. E.S.P.,35,90,26230.34,SANCARLO,NORDESTE
ISAGEN S.A. E.S.P.,36,269,39784.36,ANTIOQUI,NORDESTE
ISAGEN S.A. E.S.P.,41,151,39784.36,ANTIOQUI,NORDESTE
ISAGEN S.A. E.S.P.,46,109,39784.36,ANTIOQUI,NORDESTE
PANAMA,75,30,13210.66,ANTIOQUI,PANAMA
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,85,118,33058.72,PAGUA,ATLANTIC
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,92,217,37668.49,CERROMAT,ATLANTIC
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,96,6,37699.72,HUILACAQ,ATLANTIC
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,146,17,34070.67,HUILACAQ,BOLIVAR
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,184,112,58566.75,ANTIOQUI,CORDOSUC
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,189,41,47195.16,BOGOTA,CORDOSUC
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,101,298,22410.61,BOGOTA,GCM
ISAGEN S.A. E.S.P.,35,233,27094.62,SANCARLO,NORDESTE
ISAGEN S.A. E.S.P.,36,328,33784.05,ANTIOQUI,NORDESTE
ISAGEN S.A. E.S.P.,40,1,22412.47,BOGOTA,NORDESTE
ISAGEN S.A. E.S.P.,298,12,23399.09,LAMIEL,CUATRICENTENARIO
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,82,127,41244.71,SANCARLO,ATLANTIC
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,87,198,11357.81,NORDESTE,ATLANTIC
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,144,223,40318.54,ANTIOQUI,BOLIVAR
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,172,140,59216.18,ANTIOQUI,CORDOSUC
ISAGEN S.A. E.S.P.,32,217,28681.84,CERROMAT,NORDESTE
ISAGEN S.A. E.S.P.,45,22,30221.29,HUILACAQ,NORDESTE
ISAGEN S.A. E.S.P.,48,254,28997.61,LAMIEL,NORDESTE
ELECTRIFICADORA DE SANTANDER S.A.,283,15,32821.05,ANTIOQUI,COROZO
ISAGEN S.A. E.S.P.,287,12,30252.42,HUILACAQ,CUATRICENTENARIO
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,82,302,16414.91,SANCARLO,ATLANTIC
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,139,109,17641.26,ANTIOQUI,BOLIVAR
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,140,101,15627.56,SANCARLO,BOLIVAR
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,169,127,21495.6,ANTIOQUI,CORDOSUC
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,97,255,14104.73,SANCARLO,GCM
ISAGEN S.A. E.S.P.,39,129,21953.92,ANTIOQUI,NORDESTE
ISAGEN S.A. E.S.P.,41,196,21953.92,ANTIOQUI,NORDESTE
ISAGEN S.A. E.S.P.,45,122,19043.55,HUILACAQ,NORDESTE
ELECTRIFICADORA DE SANTANDER S.A.,278,1,21953.92,ANTIOQUI,COROZO
ISAGEN S.A. E.S.P.,294,1,16118.43,ANTIOQUI,CUATRICENTENARIO
4
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,82,283,6310.32,SANCARLO,ATLANTIC
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,139,109,8462.15,ANTIOQUI,BOLIVAR
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,140,90,6717.87,SANCARLO,BOLIVAR
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,168,119,5738.72,VALLECAU,CORDOSUC
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,97,240,7506.12,SANCARLO,GCM
ISAGEN S.A. E.S.P.,31,260,17145.98,ANTIOQUI,NORDESTE
ISAGEN S.A. E.S.P.,32,165,11858.64,CERROMAT,NORDESTE
ISAGEN S.A. E.S.P.,287,1,8553.47,HUILACAQ,CUATRICENTENARIO
PANAMA,67,129,5287.34,ANTIOQUI,PANAMA
PANAMA,69,4,5287.34,ANTIOQUI,PANAMA
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,83,196,6617.37,ANTIOQUI,ATLANTIC
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,84,78,6617.37,ANTIOQUI,ATLANTIC
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,141,193,6957.49,ANTIOQUI,BOLIVAR
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,156,136,4308,ANTIOQUI,CERROMAT
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,157,32,4459.19,TOLIMA,CERROMAT
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,169,115,5292.51,ANTIOQUI,CORDOSUC
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,98,124,7923.61,PAGUA,GCM
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,99,108,7504.16,VALLECAU,GCM
ISAGEN S.A. E.S.P.,34,359,14204.46,ANTIOQUI,NORDESTE
ISAGEN S.A. E.S.P.,35,36,13535.82,SANCARLO,NORDESTE
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,82,266,5196.71,SANCARLO,ATLANTIC
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,142,58,6231.06,ANTIOQUI,BOLIVAR
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,143,50,6637.98,TOLIMA,BOLIVAR
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,144,81,6231.06,ANTIOQUI,BOLIVAR
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,99,48,6844.04,VALLECAU,GCM
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,101,9,7507.88,BOGOTA,GCM
ISAGEN S.A. E.S.P.,32,48,9103.1,CERROMAT,NORDESTE
ISAGEN S.A. E.S.P.,34,359,12897.07,ANTIOQUI,NORDESTE
ISAGEN S.A. E.S.P.,289,1,6114.66,SANCARLO,CUATRICENTENARIO
PANAMA,66,49,4465.71,PAGUA,PANAMA
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,85,261,6140.28,PAGUA,ATLANTIC
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,142,126,5857.69,ANTIOQUI,BOLIVAR
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,145,60,5857.69,ANTIOQUI,BOLIVAR
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,155,165,4149.44,BOGOTA,CERROMAT
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,97,99,5725.28,SANCARLO,GCM
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,98,124,7000.58,PAGUA,GCM
ISAGEN S.A. E.S.P.,34,25,12105.09,ANTIOQUI,NORDESTE
ISAGEN S.A. E.S.P.,36,328,12105.09,ANTIOQUI,NORDESTE
ISAGEN S.A. E.S.P.,37,50,12442.31,TOLIMA,NORDESTE
ISAGEN S.A. E.S.P.,290,1,6424.78,ANTIOQUI,CUATRICENTENARIO
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,86,30,5489.14,ANTIOQUI,ATLANTIC
