1,ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,82,9899.34,0,0,0,0,0,0,0,0,0,0,0,275,0,320,0,0,0,157,0,0,0,127,302,0,0,0,0,0,0,0,0,0,0,0,0,13489.21,0,12625.49,0,0,0,90548.66,0,0,0,79338.12,20326.87,SANCARLO,ATLANTIC
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21730.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANTIOQUI,GCM
ISAGEN S.A. E.S.P.,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29496.13,3,0,0,0,0,0,0,22,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29705.92,0,0,0,0,0,0,45883.13,29456.78,HUILACAQ,NORDESTE
ELECTRIFICADORA DE SANTANDER S.A.,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36842.96,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49644.21,0,ANTIOQUI,COROZO
ISAGEN S.A. E.S.P.,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21730.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANTIOQUI,CUATRICENTENARIO
ELECTRIFICADORA DE SANTANDER S.A.,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25490.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAMIEL,COROZO
ISAGEN S.A. E.S.P.,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35839.39,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63296.51,0,0,0,ANTIOQUI,NORDESTE
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12540.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANTIOQUI,CERROMAT
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25937.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOGOTA,CORDOSUC
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29453.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANTIOQUI,GCM
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24170.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HUILACAQ,GCM
ELECTRIFICADORA DE SANTANDER S.A.,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34806.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOLIMA,COROZO
ISAGEN S.A. E.S.P.,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16912.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CERROMAT,CUATRICENTENARIO
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35991.86,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31943.2,0,NORDESTE,ATLANTIC
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141332.19,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148946.03,0,0,ANTIOQUI,CORDOSUC
ISAGEN S.A. E.S.P.,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51241.26,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64149.08,0,0,LAMIEL,CUATRICENTENARIO
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78819.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOLIMA,ATLANTIC
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73267.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOGOTA,ATLANTIC
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123496.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALLECAU,CORDOSUC
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108711.16,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117778.06,0,0,0,BOGOTA,CORDOSUC
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59606.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HUILACAQ,GCM
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70005.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOGOTA,BOLIVAR
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77757.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NORDESTE,CORDOSUC
